Frequency (Hz)	Level (dB)
308.837891	-52.793983
309.082031	-52.245029
309.326172	-51.926334
309.570313	-52.790794
309.814453	-52.020004
310.058594	-52.432003
310.302734	-51.664978
310.546875	-49.412689
310.791016	-49.203072
311.035156	-49.991814
311.279297	-50.161079
311.523438	-51.405937
311.767578	-51.982403
312.011719	-51.367531
312.255859	-52.791729
312.500000	-52.180668
312.744141	-52.949787
312.988281	-53.541126
313.232422	-50.011593
313.476563	-48.770657
313.720703	-48.249054
313.964844	-48.962185
314.208984	-50.334599
314.453125	-48.914463
314.697266	-49.015732
314.941406	-51.722076
315.185547	-52.278996
315.429688	-51.393017
315.673828	-53.071739
315.917969	-51.108120
316.162109	-49.161747
316.406250	-49.741154
316.650391	-49.686077
316.894531	-51.938412
317.138672	-52.336884
317.382813	-50.298775
317.626953	-52.569717
317.871094	-51.670830
318.115234	-49.611122
318.359375	-49.940800
318.603516	-48.325706
318.847656	-48.291100
319.091797	-49.076061
319.335938	-49.039581
319.580078	-49.931770
319.824219	-50.776962
320.068359	-48.005928
320.312500	-48.621357
320.556641	-50.045277
320.800781	-50.694130
321.044922	-51.319321
321.289063	-49.352394
321.533203	-47.752995
321.777344	-47.695286
322.021484	-47.434273
322.265625	-48.827637
322.509766	-49.686722
322.753906	-47.819344
322.998047	-47.587891
323.242188	-47.878925
323.486328	-46.704124
323.730469	-47.145451
323.974609	-45.426342
324.218750	-43.010342
324.462891	-42.024338
324.707031	-40.998280
324.951172	-41.658352
325.195313	-42.203056
325.439453	-42.204498
325.683594	-43.569851
325.927734	-45.512295
326.171875	-46.415535
326.416016	-46.164906
326.660156	-45.517788
326.904297	-44.672653
327.148438	-43.423336
327.392578	-43.981529
327.636719	-42.482208
327.880859	-43.130142
328.125000	-44.314945
328.369141	-44.508549
328.613281	-43.694244
328.857422	-43.327816
329.101563	-43.008827
329.345703	-40.755260
329.589844	-39.802479
329.833984	-38.150856
330.078125	-37.368523
330.322266	-38.289902
330.566406	-37.551777
330.810547	-36.366913
331.054688	-36.133865
331.298828	-37.605377
331.542969	-37.457924
331.787109	-39.556889
332.031250	-39.239834
332.275391	-37.053680
332.519531	-38.307644
332.763672	-39.658314
333.007813	-40.759411
333.251953	-38.920765
333.496094	-40.276936
333.740234	-42.489658
333.984375	-43.436024
334.228516	-43.742535
334.472656	-43.644188
334.716797	-43.345169
334.960938	-43.150402
335.205078	-41.331909
335.449219	-40.951649
335.693359	-41.473194
335.937500	-43.852669
336.181641	-41.298489
336.425781	-40.321922
336.669922	-45.255615
336.914063	-45.817959
337.158203	-45.833496
337.402344	-45.433964
337.646484	-46.108616
337.890625	-45.371578
338.134766	-46.334030
338.378906	-47.598984
338.623047	-46.719975
338.867188	-46.932762
339.111328	-47.025879
339.355469	-46.189323
339.599609	-45.215145
339.843750	-44.094139
340.087891	-44.963551
340.332031	-41.557247
340.576172	-42.082058
340.820313	-42.969444
341.064453	-43.780231
341.308594	-44.550644
341.552734	-45.630226
341.796875	-46.532085
342.041016	-47.015598
342.285156	-46.581280
342.529297	-45.708405
342.773438	-46.939476
343.017578	-47.386772
343.261719	-45.848930
343.505859	-45.786110
343.750000	-45.857605
343.994141	-48.668762
344.238281	-47.544903
344.482422	-44.291965
344.726563	-45.160965
344.970703	-43.480095
345.214844	-45.006195
345.458984	-45.613117
345.703125	-44.818718
345.947266	-42.238522
346.191406	-43.106285
346.435547	-44.388638
346.679688	-44.860622
346.923828	-45.372982
347.167969	-45.383369
347.412109	-45.111965
347.656250	-42.905560
347.900391	-41.188747
348.144531	-42.594269
348.388672	-40.049820
348.632813	-35.479397
348.876953	-36.155586
349.121094	-40.322891
349.365234	-41.248394
349.609375	-40.397766
349.853516	-38.941227
350.097656	-39.722168
350.341797	-41.302109
350.585938	-40.185337
350.830078	-41.507694
351.074219	-42.712002
351.318359	-41.716522
351.562500	-43.110016
351.806641	-41.536167
352.050781	-43.106686
352.294922	-43.425323
352.539063	-42.786270
352.783203	-44.434509
353.027344	-46.287331
353.271484	-43.862484
353.515625	-44.693165
353.759766	-42.949024
354.003906	-41.630615
354.248047	-42.759796
354.492188	-43.463593
354.736328	-44.989174
354.980469	-46.038456
355.224609	-44.816444
355.468750	-44.733829
355.712891	-41.275543
355.957031	-38.828461
356.201172	-39.052471
356.445313	-39.712116
356.689453	-38.510201
356.933594	-40.543201
357.177734	-44.435383
357.421875	-45.297691
357.666016	-44.348343
357.910156	-43.785160
358.154297	-46.177322
358.398438	-49.891479
358.642578	-48.730911
358.886719	-49.171612
359.130859	-50.034916
359.375000	-47.034916
359.619141	-47.357170
359.863281	-47.840866
360.107422	-47.529911
360.351563	-46.870167
360.595703	-43.158394
360.839844	-45.094017
361.083984	-50.428368
361.328125	-49.431656
361.572266	-47.216995
361.816406	-46.016788
362.060547	-45.598671
362.304688	-47.356853
362.548828	-48.606743
362.792969	-47.978722
363.037109	-48.894665
363.281250	-48.092415
363.525391	-48.861649
363.769531	-50.236797
364.013672	-50.142574
364.257813	-50.143143
364.501953	-46.916626
364.746094	-43.766479
364.990234	-47.973137
365.234375	-51.216801
365.478516	-49.098675
365.722656	-46.782585
365.966797	-47.536053
366.210938	-49.457493
366.455078	-51.921501
366.699219	-50.107250
366.943359	-52.235966
367.187500	-55.121998
367.431641	-52.478779
367.675781	-51.509548
367.919922	-51.640137
368.164063	-50.985668
368.408203	-50.894180
368.652344	-43.800007
368.896484	-44.029881
369.140625	-50.866390
369.384766	-52.269554
369.628906	-49.611771
369.873047	-48.211590
370.117188	-47.859604
370.361328	-49.476887
370.605469	-51.135349
370.849609	-50.302578
371.093750	-51.122032
371.337891	-51.472538
371.582031	-50.486015
371.826172	-50.164200
372.070313	-51.088570
372.314453	-51.987381
372.558594	-49.954811
372.802734	-44.837677
373.046875	-48.593147
373.291016	-52.151722
373.535156	-50.911476
373.779297	-47.308994
374.023438	-47.730301
374.267578	-50.855629
374.511719	-53.113632
374.755859	-51.143604
375.000000	-51.507156
375.244141	-53.827785
375.488281	-53.056091
375.732422	-52.176857
375.976563	-53.381565
376.220703	-53.071796
376.464844	-53.272209
376.708984	-44.647625
376.953125	-43.232761
377.197266	-51.609657
377.441406	-54.525864
377.685547	-49.693146
377.929688	-47.457069
378.173828	-49.495644
378.417969	-51.734592
378.662109	-52.536640
378.906250	-50.543129
379.150391	-50.943161
379.394531	-51.565994
379.638672	-50.450226
379.882813	-49.826405
380.126953	-51.564171
380.371094	-52.152943
380.615234	-51.076656
380.859375	-44.424976
381.103516	-46.782871
381.347656	-52.147964
381.591797	-51.824295
381.835938	-47.372093
382.080078	-47.148479
382.324219	-50.408894
382.568359	-52.844139
382.812500	-50.666908
383.056641	-49.781677
383.300781	-49.929703
383.544922	-50.452759
383.789063	-49.855522
384.033203	-51.788647
384.277344	-51.883408
384.521484	-51.808975
384.765625	-44.736698
385.009766	-41.213341
385.253906	-47.908695
385.498047	-51.388077
385.742188	-48.841469
385.986328	-44.824516
386.230469	-47.224651
386.474609	-49.616806
386.718750	-51.120712
386.962891	-49.798882
387.207031	-48.497829
387.451172	-47.711849
387.695313	-48.773365
387.939453	-50.467316
388.183594	-50.564545
388.427734	-50.163044
388.671875	-49.481308
388.916016	-42.392300
389.160156	-42.107269
389.404297	-45.606762
389.648438	-46.939667
389.892578	-45.195259
390.136719	-44.427876
390.380859	-46.175888
390.625000	-48.443005
390.869141	-47.439281
391.113281	-45.823002
391.357422	-44.854355
391.601563	-44.691860
391.845703	-44.232971
392.089844	-45.923386
392.333984	-45.501156
392.578125	-43.431515
392.822266	-42.387486
393.066406	-38.489426
393.310547	-41.279503
393.554688	-42.003975
393.798828	-43.315792
394.042969	-41.695465
394.287109	-40.929115
394.531250	-41.282825
394.775391	-41.800556
395.019531	-41.424427
395.263672	-42.097816
395.507813	-42.616207
395.751953	-41.158329
395.996094	-42.466339
396.240234	-46.269161
396.484375	-44.203144
396.728516	-42.998131
396.972656	-39.681435
397.216797	-37.896397
397.460938	-39.940163
397.705078	-42.382477
397.949219	-44.169994
398.193359	-44.081909
398.437500	-44.924686
398.681641	-45.886883
398.925781	-45.938187
399.169922	-46.145649
399.414063	-48.099243
399.658203	-47.947067
399.902344	-45.843525
400.146484	-46.961834
400.390625	-48.529869
400.634766	-46.806530
400.878906	-47.981361
401.123047	-43.766769
401.367188	-46.011917
401.611328	-50.085804
401.855469	-50.276215
402.099609	-46.624577
402.343750	-46.762798
402.587891	-46.448463
402.832031	-47.143181
403.076172	-48.111141
403.320313	-48.341290
403.564453	-50.242390
403.808594	-50.221405
404.052734	-48.915108
404.296875	-48.393089
404.541016	-48.944859
404.785156	-49.593136
405.029297	-46.244579
405.273438	-43.185699
405.517578	-47.038086
405.761719	-49.924500
406.005859	-49.934219
406.250000	-48.776207
406.494141	-48.966656
406.738281	-49.563881
406.982422	-49.536190
407.226563	-47.042786
407.470703	-49.779694
407.714844	-49.466183
407.958984	-48.431293
408.203125	-48.063034
408.447266	-49.385727
408.691406	-47.480164
408.935547	-49.337437
409.179688	-46.640808
409.423828	-47.121960
409.667969	-51.422699
409.912109	-52.060680
410.156250	-49.529099
410.400391	-48.753929
410.644531	-48.323994
410.888672	-48.496189
411.132813	-49.009785
411.376953	-47.931854
411.621094	-52.450905
411.865234	-52.437374
412.109375	-50.031807
412.353516	-49.341175
412.597656	-50.715504
412.841797	-50.405407
413.085938	-47.513706
413.330078	-43.142643
413.574219	-46.614407
413.818359	-49.721973
414.062500	-51.639915
414.306641	-52.522991
414.550781	-50.988869
414.794922	-50.151604
415.039063	-50.840054
415.283203	-46.999664
415.527344	-48.899063
415.771484	-52.843246
416.015625	-50.107059
416.259766	-47.459106
416.503906	-48.124062
416.748047	-49.904984
416.992188	-51.371246
417.236328	-46.241226
417.480469	-44.897652
417.724609	-50.144897
417.968750	-50.227612
418.212891	-50.455921
418.457031	-49.565353
418.701172	-49.193218
418.945313	-48.567978
419.189453	-49.049438
419.433594	-46.802456
419.677734	-50.650764
419.921875	-50.590176
420.166016	-49.747765
420.410156	-49.903145
420.654297	-51.371769
420.898438	-50.349903
421.142578	-50.728062
421.386719	-44.431427
421.630859	-46.435486
421.875000	-48.471142
422.119141	-49.598576
422.363281	-50.446369
422.607422	-48.887321
422.851563	-47.876717
423.095703	-49.284935
423.339844	-47.969196
423.583984	-48.222389
423.828125	-52.530674
424.072266	-49.397736
424.316406	-45.837349
424.560547	-45.287476
424.804688	-49.573143
425.048828	-52.462952
425.292969	-44.314713
425.537109	-40.912334
425.781250	-47.782864
426.025391	-50.071163
426.269531	-49.224277
426.513672	-47.657692
426.757813	-47.969353
427.001953	-47.590511
427.246094	-48.075260
427.490234	-43.857735
427.734375	-46.600967
427.978516	-46.018288
428.222656	-45.954155
428.466797	-46.726086
428.710938	-48.776608
428.955078	-45.323666
429.199219	-46.560802
429.443359	-44.415520
429.687500	-44.274773
429.931641	-43.182701
430.175781	-43.390598
430.419922	-47.904854
430.664063	-46.975029
430.908203	-44.446392
431.152344	-44.618793
431.396484	-48.385273
431.640625	-47.653927
431.884766	-49.322113
432.128906	-46.395248
432.373047	-44.229977
432.617188	-43.485733
432.861328	-46.910080
433.105469	-48.566624
433.349609	-41.368347
433.593750	-35.428761
433.837891	-40.725315
434.082031	-48.288090
434.326172	-44.800491
434.570313	-39.800106
434.814453	-42.271099
435.058594	-45.941536
435.302734	-43.934822
435.546875	-37.234489
435.791016	-38.829014
436.035156	-40.535889
436.279297	-40.249847
436.523438	-38.807343
436.767578	-39.911678
437.011719	-39.277420
437.255859	-38.762638
437.500000	-40.400398
437.744141	-39.374401
437.988281	-36.135502
438.232422	-33.969498
438.476563	-40.906761
438.720703	-43.253727
438.964844	-37.058067
439.208984	-34.060558
439.453125	-40.178089
439.697266	-43.956108
439.941406	-38.833111
440.185547	-34.664246
440.429688	-37.607273
440.673828	-39.900959
440.917969	-39.274162
441.162109	-34.144516
441.406250	-35.287128
441.650391	-28.771902
441.894531	-31.232122
442.138672	-34.144390
442.382813	-35.482071
442.626953	-32.091721
442.871094	-32.998871
443.115234	-36.612553
443.359375	-37.803341
443.603516	-34.765656
443.847656	-34.464409
444.091797	-41.123028
444.335938	-42.424301
444.580078	-36.356960
444.824219	-34.767723
445.068359	-39.626408
445.312500	-40.550892
445.556641	-36.982090
445.800781	-33.952545
446.044922	-38.511517
446.289063	-36.658936
446.533203	-41.032520
446.777344	-40.486420
447.021484	-41.489223
447.265625	-37.761787
447.509766	-41.456352
447.753906	-44.560081
447.998047	-43.063545
448.242188	-40.080006
448.486328	-42.521515
448.730469	-44.069637
448.974609	-44.025173
449.218750	-42.009617
449.462891	-44.459484
449.707031	-47.184425
449.951172	-46.523422
450.195313	-42.704292
450.439453	-42.608307
450.683594	-42.542351
450.927734	-42.005344
451.171875	-45.469532
451.416016	-45.273975
451.660156	-47.504482
451.904297	-45.884289
452.148438	-48.171471
452.392578	-47.913155
452.636719	-47.899952
452.880859	-45.230637
453.125000	-47.985069
453.369141	-50.212715
453.613281	-45.230171
453.857422	-40.017361
454.101563	-44.575470
454.345703	-48.885796
454.589844	-48.148804
454.833984	-44.591213
455.078125	-47.402172
455.322266	-49.563545
455.566406	-50.080975
455.810547	-46.713375
456.054688	-47.976402
456.298828	-47.334190
456.542969	-46.941784
456.787109	-45.494392
457.031250	-45.890160
457.275391	-45.528210
457.519531	-45.539562
457.763672	-47.585297
458.007813	-47.551933
458.251953	-46.857033
458.496094	-45.016453
458.740234	-49.988598
458.984375	-49.499794
459.228516	-49.881725
459.472656	-47.665855
459.716797	-49.114708
459.960938	-46.647575
460.205078	-49.990078
460.449219	-49.119293
460.693359	-51.321964
460.937500	-49.284023
461.181641	-51.278709
461.425781	-51.948292
461.669922	-50.334995
461.914063	-45.037048
462.158203	-46.056366
462.402344	-49.129173
462.646484	-47.427284
462.890625	-45.233757
463.134766	-47.003956
463.378906	-53.286194
463.623047	-53.997227
463.867188	-51.342594
464.111328	-50.883556
464.355469	-52.799622
464.599609	-53.570038
464.843750	-49.945782
465.087891	-48.874710
465.332031	-51.539234
465.576172	-52.248028
465.820313	-49.604553
466.064453	-46.949539
466.308594	-51.449242
466.552734	-51.009762
466.796875	-52.933712
467.041016	-51.955486
467.285156	-48.813190
467.529297	-45.777550
467.773438	-46.967644
468.017578	-45.845737
468.261719	-45.995411
468.505859	-47.856388
468.750000	-51.676189
468.994141	-50.053185
469.238281	-51.511234
469.482422	-53.355141
469.726563	-54.056065
469.970703	-52.223255
470.214844	-51.094654
470.458984	-52.287685
470.703125	-52.784203
470.947266	-50.865231
471.191406	-50.615639
471.435547	-54.731754
471.679688	-55.982716
471.923828	-52.541836
472.167969	-50.648190
472.412109	-55.189751
472.656250	-54.456001
472.900391	-49.780865
473.144531	-48.718727
473.388672	-51.471676
473.632813	-52.767860
473.876953	-51.168598
474.121094	-47.933907
474.365234	-52.201477
474.609375	-54.679104
474.853516	-54.417797
475.097656	-53.011044
475.341797	-54.526318
475.585938	-53.314423
475.830078	-52.675873
476.074219	-49.084511
476.318359	-50.862366
476.562500	-53.229515
476.806641	-53.254658
477.050781	-53.028175
477.294922	-53.312073
477.539063	-54.796211
477.783203	-54.510098
478.027344	-52.040585
478.271484	-51.017014
478.515625	-52.844669
478.759766	-52.638805
479.003906	-53.594753
479.248047	-52.827404
479.492188	-54.495796
479.736328	-54.892105
479.980469	-52.786003
480.224609	-50.650803
480.468750	-54.107590
480.712891	-54.475864
480.957031	-52.621704
481.201172	-49.603889
481.445313	-53.323639
481.689453	-53.991497
481.933594	-53.987350
482.177734	-50.641777
