Frequency (Hz)	Level (dB)
1243.652344	-42.538719
1243.896484	-43.313858
1244.140625	-43.418602
1244.384766	-43.497089
1244.628906	-43.141155
1244.873047	-43.404068
1245.117188	-43.642452
1245.361328	-42.720623
1245.605469	-41.397137
1245.849609	-39.877674
1246.093750	-39.290165
1246.337891	-39.670429
1246.582031	-41.256313
1246.826172	-43.594566
1247.070313	-44.820747
1247.314453	-44.387909
1247.558594	-43.554550
1247.802734	-43.824928
1248.046875	-44.449348
1248.291016	-42.934341
1248.535156	-40.206429
1248.779297	-38.340900
1249.023438	-38.076096
1249.267578	-39.301384
1249.511719	-40.987461
1249.755859	-43.323761
1250.000000	-44.221424
1250.244141	-42.577080
1250.488281	-41.979717
1250.732422	-43.325893
1250.976563	-45.639019
1251.220703	-44.976318
1251.464844	-42.945686
1251.708984	-41.188183
1251.953125	-39.652393
1252.197266	-38.952324
1252.441406	-39.493240
1252.685547	-41.011974
1252.929688	-42.144123
1253.173828	-41.500092
1253.417969	-40.192368
1253.662109	-40.044098
1253.906250	-41.577759
1254.150391	-43.630222
1254.394531	-43.211952
1254.638672	-41.484703
1254.882813	-40.490314
1255.126953	-40.539776
1255.371094	-41.977978
1255.615234	-43.853565
1255.859375	-42.492527
1256.103516	-40.980350
1256.347656	-41.246296
1256.591797	-42.878967
1256.835938	-42.728355
1257.080078	-40.080120
1257.324219	-38.489880
1257.568359	-37.795078
1257.812500	-37.761826
1258.056641	-39.140335
1258.300781	-41.983078
1258.544922	-44.228943
1258.789063	-43.963276
1259.033203	-42.603336
1259.277344	-41.455624
1259.521484	-41.815323
1259.765625	-43.824772
1260.009766	-45.762703
1260.253906	-44.683929
1260.498047	-41.938118
1260.742188	-39.991867
1260.986328	-39.825287
1261.230469	-41.409542
1261.474609	-43.135147
1261.718750	-43.187901
1261.962891	-42.826725
1262.207031	-41.265526
1262.451172	-39.952045
1262.695313	-40.218109
1262.939453	-40.547470
1263.183594	-40.541912
1263.427734	-41.172489
1263.671875	-42.052753
1263.916016	-41.762314
1264.160156	-41.955143
1264.404297	-44.208279
1264.648438	-46.398193
1264.892578	-46.023514
1265.136719	-44.272694
1265.380859	-44.123341
1265.625000	-44.399368
1265.869141	-43.979931
1266.113281	-43.612694
1266.357422	-42.656769
1266.601563	-42.146076
1266.845703	-43.202572
1267.089844	-44.809788
1267.333984	-44.161621
1267.578125	-43.640854
1267.822266	-44.509434
1268.066406	-45.049931
1268.310547	-44.121857
1268.554688	-43.566692
1268.798828	-44.312523
1269.042969	-45.464687
1269.287109	-45.428802
1269.531250	-44.853558
1269.775391	-44.618011
1270.019531	-44.260471
1270.263672	-43.572514
1270.507813	-43.454975
1270.751953	-44.021660
1270.996094	-44.077641
1271.240234	-43.584961
1271.484375	-43.363304
1271.728516	-42.535137
1271.972656	-41.191357
1272.216797	-40.320076
1272.460938	-40.541367
1272.705078	-41.557507
1272.949219	-42.114342
1273.193359	-41.768990
1273.437500	-41.542477
1273.681641	-41.777279
1273.925781	-42.270916
1274.169922	-42.743950
1274.414063	-42.824108
1274.658203	-41.872997
1274.902344	-40.518269
1275.146484	-39.800190
1275.390625	-39.958496
1275.634766	-40.698772
1275.878906	-41.879112
1276.123047	-42.722343
1276.367188	-42.494759
1276.611328	-41.788059
1276.855469	-41.646862
1277.099609	-42.281643
1277.343750	-42.993698
1277.587891	-43.055676
1277.832031	-42.409187
1278.076172	-41.256996
1278.320313	-40.462372
1278.564453	-40.496773
1278.808594	-41.376701
1279.052734	-42.979485
1279.296875	-44.115757
1279.541016	-43.866940
1279.785156	-43.075325
1280.029297	-42.876293
1280.273438	-43.076656
1280.517578	-42.764912
1280.761719	-41.447395
1281.005859	-40.063507
1281.250000	-39.835407
1281.494141	-40.884174
1281.738281	-42.288017
1281.982422	-43.139473
1282.226563	-43.279484
1282.470703	-43.491543
1282.714844	-44.010796
1282.958984	-44.869957
1283.203125	-45.385021
1283.447266	-44.553246
1283.691406	-43.134125
1283.935547	-42.487213
1284.179688	-43.125401
1284.423828	-43.974030
1284.667969	-45.213379
1284.912109	-46.079384
1285.156250	-44.419052
1285.400391	-43.603668
1285.644531	-44.340385
1285.888672	-45.232845
1286.132813	-45.910942
1286.376953	-45.915813
1286.621094	-45.085426
1286.865234	-44.583206
1287.109375	-44.204128
1287.353516	-43.783127
1287.597656	-43.397049
1287.841797	-42.751934
1288.085938	-42.137798
1288.330078	-42.341320
1288.574219	-42.761097
1288.818359	-42.753540
1289.062500	-42.688057
1289.306641	-42.347240
1289.550781	-41.807289
1289.794922	-41.675533
1290.039063	-42.053982
1290.283203	-42.472931
1290.527344	-43.026138
1290.771484	-43.306091
1291.015625	-42.457981
1291.259766	-41.553379
1291.503906	-41.424767
1291.748047	-41.629826
1291.992188	-41.835903
1292.236328	-42.121674
1292.480469	-42.040348
1292.724609	-40.792847
1292.968750	-39.806053
1293.212891	-40.482346
1293.457031	-42.160114
1293.701172	-43.042702
1293.945313	-43.137024
1294.189453	-43.120522
1294.433594	-43.451077
1294.677734	-43.976376
1294.921875	-43.691746
1295.166016	-42.498516
1295.410156	-41.130733
1295.654297	-40.605778
1295.898438	-41.322453
1296.142578	-42.823765
1296.386719	-43.985432
1296.630859	-44.250122
1296.875000	-44.153145
1297.119141	-44.537308
1297.363281	-45.818634
1297.607422	-46.791862
1297.851563	-46.175175
1298.095703	-44.643169
1298.339844	-43.352173
1298.583984	-42.323936
1298.828125	-41.842125
1299.072266	-42.617962
1299.316406	-44.218731
1299.560547	-45.156086
1299.804688	-45.331894
1300.048828	-45.164425
1300.292969	-44.659016
1300.537109	-44.728024
1300.781250	-45.388596
1301.025391	-46.411427
1301.269531	-46.792046
1301.513672	-46.371880
1301.757813	-45.642731
1302.001953	-44.641445
1302.246094	-43.674377
1302.490234	-42.902630
1302.734375	-42.084995
1302.978516	-41.300671
1303.222656	-41.231213
1303.466797	-42.014912
1303.710938	-42.557678
1303.955078	-41.721481
1304.199219	-40.446789
1304.443359	-39.758591
1304.687500	-40.110428
1304.931641	-41.517548
1305.175781	-43.647274
1305.419922	-44.758465
1305.664063	-44.244553
1305.908203	-43.941975
1306.152344	-44.290459
1306.396484	-45.151184
1306.640625	-46.140179
1306.884766	-46.002327
1307.128906	-45.150654
1307.373047	-44.673721
1307.617188	-44.342545
1307.861328	-44.201935
1308.105469	-44.472385
1308.349609	-44.619122
1308.593750	-43.975811
1308.837891	-42.975937
1309.082031	-42.885872
1309.326172	-44.307266
1309.570313	-45.412647
1309.814453	-44.575371
1310.058594	-43.883438
1310.302734	-44.198467
1310.546875	-45.313419
1310.791016	-46.511284
1311.035156	-47.299496
1311.279297	-47.563362
1311.523438	-46.894840
1311.767578	-45.735165
1312.011719	-45.233845
1312.255859	-45.077435
1312.500000	-44.688881
1312.744141	-43.976357
1312.988281	-43.204304
1313.232422	-43.285465
1313.476563	-44.039131
1313.720703	-44.408268
1313.964844	-44.061573
1314.208984	-43.176098
1314.453125	-42.669456
1314.697266	-42.963734
1314.941406	-43.610146
1315.185547	-43.455570
1315.429688	-42.072613
1315.673828	-40.791634
1315.917969	-39.959579
1316.162109	-39.605328
1316.406250	-39.991554
1316.650391	-41.195538
1316.894531	-42.825356
1317.138672	-44.170883
1317.382813	-45.033562
1317.626953	-45.618889
1317.871094	-45.935791
1318.115234	-45.762806
1318.359375	-45.264404
1318.603516	-45.049835
1318.847656	-45.374325
1319.091797	-45.675892
1319.335938	-45.523304
1319.580078	-45.281734
1319.824219	-44.727627
1320.068359	-44.406120
1320.312500	-44.565304
1320.556641	-44.981285
1320.800781	-45.250160
1321.044922	-45.243801
1321.289063	-44.900913
1321.533203	-44.209263
1321.777344	-43.638012
1322.021484	-43.779102
1322.265625	-45.044460
1322.509766	-46.814705
1322.753906	-47.580170
1322.998047	-46.996487
1323.242188	-46.052887
1323.486328	-45.628094
1323.730469	-45.817158
1323.974609	-46.480827
1324.218750	-47.090748
1324.462891	-46.254810
1324.707031	-44.452473
1324.951172	-42.980080
1325.195313	-42.393951
1325.439453	-42.274654
1325.683594	-42.102146
1325.927734	-41.823776
1326.171875	-41.701729
1326.416016	-42.285591
1326.660156	-43.731838
1326.904297	-44.808708
1327.148438	-45.034580
1327.392578	-45.166687
1327.636719	-44.883705
1327.880859	-44.600922
1328.125000	-44.338066
1328.369141	-43.622349
1328.613281	-43.073578
1328.857422	-42.831551
1329.101563	-42.753120
1329.345703	-42.800426
1329.589844	-43.060970
1329.833984	-43.641933
1330.078125	-44.353989
1330.322266	-44.498768
1330.566406	-44.191917
1330.810547	-44.125763
1331.054688	-44.819256
1331.298828	-45.932068
1331.542969	-46.997326
1331.787109	-47.735203
1332.031250	-47.925396
1332.275391	-47.922180
1332.519531	-47.735172
1332.763672	-47.756199
1333.007813	-47.179657
1333.251953	-46.492756
1333.496094	-45.749073
1333.740234	-44.533581
1333.984375	-44.140186
1334.228516	-44.733444
1334.472656	-46.092400
1334.716797	-47.099422
1334.960938	-47.585724
1335.205078	-47.515102
1335.449219	-47.263603
1335.693359	-46.855022
1335.937500	-46.274567
1336.181641	-45.656227
1336.425781	-45.146832
1336.669922	-44.943710
1336.914063	-45.457878
1337.158203	-45.729347
1337.402344	-44.976349
1337.646484	-44.719051
1337.890625	-45.287678
1338.134766	-46.058880
1338.378906	-46.406181
1338.623047	-46.113804
1338.867188	-45.473427
1339.111328	-44.895752
1339.355469	-45.253872
1339.599609	-46.253662
1339.843750	-47.331234
1340.087891	-48.205345
1340.332031	-47.292873
1340.576172	-46.150520
1340.820313	-46.291950
1341.064453	-47.064590
1341.308594	-47.652012
1341.552734	-47.773151
1341.796875	-47.455162
1342.041016	-46.631340
1342.285156	-45.613403
1342.529297	-45.428436
1342.773438	-45.687187
1343.017578	-45.477699
1343.261719	-45.045753
1343.505859	-44.858475
1343.750000	-45.423908
1343.994141	-46.210476
1344.238281	-46.174221
1344.482422	-45.608631
1344.726563	-44.706535
1344.970703	-43.862785
1345.214844	-43.643085
1345.458984	-44.273022
1345.703125	-45.018703
1345.947266	-44.730072
1346.191406	-43.996918
1346.435547	-43.594585
1346.679688	-43.383289
1346.923828	-43.392956
1347.167969	-43.505196
1347.412109	-43.309383
1347.656250	-42.810616
1347.900391	-42.234715
1348.144531	-42.016327
1348.388672	-42.727703
1348.632813	-44.330177
1348.876953	-45.657108
1349.121094	-45.202087
1349.365234	-43.870220
1349.609375	-43.161331
1349.853516	-43.437557
1350.097656	-43.562569
1350.341797	-43.105412
1350.585938	-42.562729
1350.830078	-42.275654
1351.074219	-42.119232
1351.318359	-42.063957
1351.562500	-42.324291
1351.806641	-42.837330
1352.050781	-43.026699
1352.294922	-42.751682
1352.539063	-42.536125
1352.783203	-43.071098
1353.027344	-44.311005
1353.271484	-44.928993
1353.515625	-44.502689
1353.759766	-43.707138
1354.003906	-42.840992
1354.248047	-42.295799
1354.492188	-42.444225
1354.736328	-43.216137
1354.980469	-43.627121
1355.224609	-43.827179
1355.468750	-44.135571
1355.712891	-44.449440
1355.957031	-44.705292
1356.201172	-44.347050
1356.445313	-43.173859
1356.689453	-42.195431
1356.933594	-42.102562
1357.177734	-42.742371
1357.421875	-43.188629
1357.666016	-43.540653
1357.910156	-43.700848
1358.154297	-43.513084
1358.398438	-43.426304
1358.642578	-43.771523
1358.886719	-44.056274
1359.130859	-44.440979
1359.375000	-44.022743
1359.619141	-42.769390
1359.863281	-42.066662
1360.107422	-42.063667
1360.351563	-42.480183
1360.595703	-42.931618
1360.839844	-43.289192
1361.083984	-43.787663
1361.328125	-43.998425
1361.572266	-43.532055
1361.816406	-43.372837
1362.060547	-42.944355
1362.304688	-41.351448
1362.548828	-40.207287
1362.792969	-40.105354
1363.037109	-40.391956
1363.281250	-40.797222
1363.525391	-41.944992
1363.769531	-43.985992
1364.013672	-45.191448
1364.257813	-44.646797
1364.501953	-44.013653
1364.746094	-44.132156
1364.990234	-44.398720
1365.234375	-43.766300
1365.478516	-42.413651
1365.722656	-41.408543
1365.966797	-40.914948
1366.210938	-41.214996
1366.455078	-41.808521
1366.699219	-41.665012
1366.943359	-41.633484
1367.187500	-42.517548
1367.431641	-43.700748
1367.675781	-44.576954
1367.919922	-45.575512
1368.164063	-45.988380
1368.408203	-44.969124
1368.652344	-43.689205
1368.896484	-42.968563
1369.140625	-42.668213
1369.384766	-42.981983
1369.628906	-43.188969
1369.873047	-43.362309
1370.117188	-44.590618
1370.361328	-45.825836
1370.605469	-45.856422
1370.849609	-45.422489
1371.093750	-44.844715
1371.337891	-44.168648
1371.582031	-44.618465
1371.826172	-46.137390
1372.070313	-46.135025
1372.314453	-44.760487
1372.558594	-44.026413
1372.802734	-43.999748
1373.046875	-43.843399
1373.291016	-43.863747
1373.535156	-44.611702
1373.779297	-45.407616
1374.023438	-44.712727
1374.267578	-43.908043
1374.511719	-44.587448
1374.755859	-45.921780
1375.000000	-45.777348
1375.244141	-44.139961
1375.488281	-43.390125
1375.732422	-43.664795
1375.976563	-43.869343
1376.220703	-44.855938
1376.464844	-46.003857
1376.708984	-45.580570
1376.953125	-44.335842
1377.197266	-43.633442
1377.441406	-44.082497
1377.685547	-44.821423
1377.929688	-45.184471
1378.173828	-45.392891
1378.417969	-44.755890
1378.662109	-44.510311
1378.906250	-44.927349
1379.150391	-44.794151
1379.394531	-44.485809
1379.638672	-44.386314
1379.882813	-44.137524
1380.126953	-43.528938
1380.371094	-42.817089
1380.615234	-43.419636
1380.859375	-44.046963
1381.103516	-42.618671
1381.347656	-42.248295
1381.591797	-43.250576
1381.835938	-43.386646
1382.080078	-42.929913
1382.324219	-43.218697
1382.568359	-44.022076
1382.812500	-44.137661
1383.056641	-43.324883
1383.300781	-44.186279
1383.544922	-45.825779
1383.789063	-46.095455
1384.033203	-46.247383
1384.277344	-45.737400
1384.521484	-45.240204
1384.765625	-45.606792
1385.009766	-46.332085
1385.253906	-47.212437
1385.498047	-46.121822
1385.742188	-44.071777
1385.986328	-43.957150
1386.230469	-44.331139
1386.474609	-44.119400
1386.718750	-44.706429
1386.962891	-44.534740
1387.207031	-43.013031
1387.451172	-42.844723
1387.695313	-44.517574
1387.939453	-45.659962
1388.183594	-45.403099
1388.427734	-45.935425
1388.671875	-46.604500
1388.916016	-45.381981
1389.160156	-44.054844
1389.404297	-44.356735
1389.648438	-44.073193
1389.892578	-42.708138
1390.136719	-42.313244
1390.380859	-42.743725
1390.625000	-42.327770
1390.869141	-41.420574
1391.113281	-42.157581
1391.357422	-43.667889
1391.601563	-41.814472
1391.845703	-40.310341
1392.089844	-40.809372
1392.333984	-41.763550
1392.578125	-41.584572
1392.822266	-40.846310
1393.066406	-40.915504
1393.310547	-41.932987
1393.554688	-42.289822
1393.798828	-42.031693
1394.042969	-42.313351
1394.287109	-42.024426
1394.531250	-40.817329
1394.775391	-39.980183
1395.019531	-39.955143
1395.263672	-40.144428
1395.507813	-39.979507
1395.751953	-40.373264
1395.996094	-40.848728
1396.240234	-40.477394
1396.484375	-39.809525
1396.728516	-39.916931
1396.972656	-40.797935
1397.216797	-40.480042
1397.460938	-39.292274
1397.705078	-39.353714
1397.949219	-40.427406
1398.193359	-40.958035
1398.437500	-40.475677
1398.681641	-40.404224
1398.925781	-41.304367
1399.169922	-42.202961
1399.414063	-42.032837
1399.658203	-41.784245
1399.902344	-41.860859
1400.146484	-41.815533
1400.390625	-41.784008
1400.634766	-42.137325
1400.878906	-42.406284
1401.123047	-40.853886
1401.367188	-38.963192
1401.611328	-38.267521
1401.855469	-38.415848
1402.099609	-39.402451
1402.343750	-40.922905
1402.587891	-40.482666
1402.832031	-39.225925
1403.076172	-39.253368
1403.320313	-40.400078
1403.564453	-41.729321
1403.808594	-41.961571
1404.052734	-41.492695
1404.296875	-41.478394
1404.541016	-40.671585
1404.785156	-39.408844
1405.029297	-39.388218
1405.273438	-40.572376
1405.517578	-40.943317
1405.761719	-40.188427
1406.005859	-39.236958
1406.250000	-39.243221
1406.494141	-40.949593
1406.738281	-43.515160
1406.982422	-44.372955
1407.226563	-43.487846
1407.470703	-42.930855
1407.714844	-43.687740
1407.958984	-43.875809
1408.203125	-42.500271
1408.447266	-41.956196
1408.691406	-41.605549
1408.935547	-40.634712
1409.179688	-41.335304
1409.423828	-43.037926
1409.667969	-42.867424
1409.912109	-41.569298
1410.156250	-40.209724
1410.400391	-39.293629
1410.644531	-39.318256
1410.888672	-39.555775
1411.132813	-40.251205
1411.376953	-42.187988
1411.621094	-42.621323
1411.865234	-40.851997
1412.109375	-39.618649
1412.353516	-38.689896
1412.597656	-39.032299
1412.841797	-40.144478
1413.085938	-39.999111
1413.330078	-39.977535
1413.574219	-41.604439
1413.818359	-42.189217
1414.062500	-40.974792
1414.306641	-40.999813
1414.550781	-41.250454
1414.794922	-41.407646
1415.039063	-41.511948
